customer_id,name,email,account_open_date,credit_limit,state,phone_number,current_balance,fico_score,dq_flag_missing_critical,dq_flag_invalid_email,dq_flag_fico_out_of_range,dq_flag_balance_outlier,dq_flag_future_date,state_cleaned,dq_flag_any_issue
CUST12217,Customer 2217,customer2217@email.com,2024-12-27,7500.0,Texas,(384) 627-8099,1305.48,685.0,False,False,False,False,False,UNKNOWN,False
CUST13816,Customer 3816,customer3816@email.com,2024-04-09,15000.0,CA,(542) 696-7138,3657.08,626.0,False,False,False,False,False,CA,False
CUST12809,Customer 2809,customer2809@email.com,2018-07-26,25000.0,,(672) 934-9329,2330.38,597.0,False,False,False,False,False,UNKNOWN,False
CUST16501,Customer 6501,customer6501@email.com,2019-03-05,1000.0,NY,(221) 856-5335,1937.57,738.0,False,False,False,False,False,NY,False
CUST13528,Customer 3528,customer3528@email.com,2019-08-27,7500.0,TX,(863) 980-1032,1649.49,770.0,False,False,False,False,False,TX,False
CUST16015,Customer 6015,customer6015@email.com,2022-06-10,2500.0,TX,(335) 257-4202,2300.35,702.0,False,False,False,False,False,TX,False
CUST14432,Customer 4432,customer4432@email.com,2024-12-23,1000.0,CA,(330) 972-3596,4420.96,700.0,False,False,False,False,False,CA,False
CUST17604,Customer 7604,customer7604@email.com,2024-05-18,15000.0,IL,(430) 803-1058,1184.56,584.0,False,False,False,False,False,IL,False
CUST12004,Customer 2004,customer2004@email.com,2023-09-16,15000.0,CA,(232) 912-7959,1974.08,766.0,False,False,False,False,False,CA,False
CUST16621,Customer 6621,customer6621@email.com,2025-04-22,1000.0,NY,(942) 860-4886,2445.96,721.0,False,False,False,False,False,NY,False
CUST12023,Customer 2023,customer2023@email.com,2022-06-29,2500.0,NY,(375) 652-3443,3044.28,730.0,False,False,False,False,False,NY,False
CUST15209,Customer 5209,customer5209@email.com,2019-09-27,1000.0,NY,(884) 817-3778,1566.82,693.0,False,False,False,False,False,NY,False
CUST15868,Customer 5868,customer5868@email.com,2020-08-26,25000.0,Texas,(531) 552-5183,1625.99,533.0,False,False,False,False,False,UNKNOWN,False
CUST11948,Customer 1948,customer1948@email.com,2022-07-09,2500.0,ca ,(518) 524-9317,1088.51,751.0,False,False,False,False,False,CA,False
CUST12094,Customer 2094,customer2094@email.com,2021-09-17,2500.0,FL,(745) 581-1063,119.08,757.0,False,False,False,False,False,FL,False
CUST14342,Customer 4342,,2020-05-27,1000.0,ca ,(223) 634-4713,2751.55,737.0,True,False,False,False,False,CA,True
CUST12112,Customer 2112,customer2112@email.com,2022-11-27,1000.0,ca ,(799) 350-3088,1244.04,655.0,False,False,False,False,False,CA,False
CUST15442,Customer 5442,customer5442@email.com,2023-03-30,2500.0,TX,(941) 973-1415,1797.34,587.0,False,False,False,False,False,TX,False
CUST11480,Customer 1480,customer1480@email.com,2018-08-22,25000.0,ca ,(610) 512-5273,-727.91,683.0,False,False,False,False,False,CA,False
CUST11657,Customer 1657,customer1657@email.com,2018-09-03,15000.0,CA,(256) 563-7234,1875.43,,True,False,False,False,False,CA,True
CUST12416,Customer 2416,customer2416@email.com,2024-08-04,5000.0,FL,(429) 609-4036,1405.03,654.0,False,False,False,False,False,FL,False
CUST17049,Customer 7049,customer7049@email.com,2018-09-06,15000.0,TX,(355) 417-5283,427.23,628.0,False,False,False,False,False,TX,False
CUST14471,Customer 4471,customer4471@email.com,2021-12-05,7500.0,CA,(222) 241-3046,3024.52,813.0,False,False,False,False,False,CA,False
CUST10762,Customer 762,customer762@email.com,2021-09-28,2500.0,FL,(892) 649-9020,1793.14,616.0,False,False,False,False,False,FL,False
CUST14033,Customer 4033,customer4033@email.com,2019-12-03,7500.0,CA,(853) 712-7624,1268.78,680.0,False,False,False,False,False,CA,False
CUST14436,Customer 4436,customer4436@email.com,2024-10-21,10000.0,,(538) 908-8517,1911.07,823.0,False,False,False,False,False,UNKNOWN,False
CUST16652,Customer 6652,customer6652@email.com,2023-05-14,15000.0,FL,(964) 912-7261,1684.92,626.0,False,False,False,False,False,FL,False
CUST13833,Customer 3833,customer3833@email.com,2022-09-14,1000.0,TX,(531) 232-5564,1739.01,636.0,False,False,False,False,False,TX,False
CUST17154,Customer 7154,customer7154@email.com,2024-03-18,10000.0,TX,(483) 645-6704,1378.52,741.0,False,False,False,False,False,TX,False
CUST16665,Customer 6665,customer6665@email.com,2018-03-06,1000.0,,(687) 399-7557,567.88,719.0,False,False,False,False,False,UNKNOWN,False
CUST11160,Customer 1160,customer1160@email.com,2018-07-28,7500.0,FL,(682) 353-3801,796.01,769.0,False,False,False,False,False,FL,False
CUST13039,Customer 3039,customer3039@email.com,2020-12-14,25000.0,ca ,(338) 643-2842,4549.85,594.0,False,False,False,False,False,CA,False
CUST13114,Customer 3114,customer3114@email.com,2025-05-19,7500.0,IL,(347) 831-7108,804.21,715.0,False,False,False,False,False,IL,False
CUST10231,Customer 231,customer231@email.com,2019-03-08,15000.0,CA,(833) 653-4879,1097.76,,True,False,False,False,False,CA,True
CUST11762,Customer 1762,customer1762@email.com,2021-03-06,15000.0,NY,(705) 213-1914,2255.68,629.0,False,False,False,False,False,NY,False
CUST10090,Customer 90,customer90@email.com,2022-08-16,25000.0,TX,,3147.14,568.0,True,False,False,False,False,TX,True
CUST12291,Customer 2291,customer2291@email.com,2020-11-29,15000.0,ca ,(750) 829-2558,221.11,722.0,False,False,False,False,False,CA,False
CUST12558,Customer 2558,customer2558@email.com,2019-10-15,25000.0,CA,(487) 864-5143,357.56274366668674,0.0,False,False,True,False,False,CA,True
CUST14440,Customer 4440,customer4440@email.com,2018-10-27,5000.0,FL,(795) 757-5576,3276.52,632.0,False,False,False,False,False,FL,False
CUST13407,Customer 3407,customer3407@email.com,2021-11-16,10000.0,TX,(931) 364-3883,4747.54,575.0,False,False,False,False,False,TX,False
CUST17971,Customer 7971,customer7971@email.com,2021-04-05,7500.0,CA,(687) 969-5874,2292.17,602.0,False,False,False,False,False,CA,False
CUST11549,Customer 1549,customer1549@email.com,2021-12-25,7500.0,ca ,(563) 487-6879,3245.74,674.0,False,False,False,False,False,CA,False
CUST16140,Customer 6140,customer6140@email.com,2018-01-14,5000.0,NY,(686) 411-5795,1138.83,610.0,False,False,False,False,False,NY,False
CUST14403,Customer 4403,customer4403@email.com,2021-07-03,2500.0,TX,(550) 393-6563,999999.0,,True,False,False,True,False,TX,True
CUST17325,Customer 7325,customer7325@email.com,2021-03-29,,TX,(492) 776-7879,3016.3,567.0,False,False,False,False,False,TX,False
CUST16534,Customer 6534,customer6534@email.com,2023-05-03,10000.0,TX,(245) 596-7641,683.48,712.0,False,False,False,False,False,TX,False
CUST14770,Customer 4770,customer4770@email.com,2019-02-10,10000.0,,(518) 763-4827,5144.2,,True,False,False,False,False,UNKNOWN,True
CUST12125,Customer 2125,customer2125@email.com,2023-10-12,2500.0,CA,(453) 291-1448,3485.56,672.0,False,False,False,False,False,CA,False
CUST17304,Customer 7304,customer7304@email.com,2019-08-16,1000.0,TX,(975) 448-9348,3064.37,759.0,False,False,False,False,False,TX,False
CUST13867,Customer 3867,customer3867@email.com,2018-09-12,5000.0,IL,(681) 936-7789,1296.89,745.0,False,False,False,False,False,IL,False
CUST10033,Customer 33,customer33@email.com,2022-12-15,10000.0,  ny,(820) 950-4967,3057.15,752.0,False,False,False,False,False,NY,False
CUST16507,Customer 6507,customer6507@email.com,2018-12-30,5000.0,TX,(428) 575-8846,949.06,673.0,False,False,False,False,False,TX,False
CUST16172,Customer 6172,customer6172@email.com,2019-03-12,10000.0,TX,(891) 845-7135,2069.37,682.0,False,False,False,False,False,TX,False
CUST16278,Customer 6278,customer6278@email.com,2022-04-16,15000.0,NY,(225) 634-7304,1318.52,679.0,False,False,False,False,False,NY,False
CUST10856,Customer 856,customer856@email.com,2024-05-25,5000.0,CA,(261) 657-8900,-772.28,721.0,False,False,False,False,False,CA,False
CUST15935,Customer 5935,customer5935@email.com,2020-02-18,7500.0,,(451) 430-8976,,750.0,False,False,False,False,False,UNKNOWN,False
CUST15742,Customer 5742,customer5742@email.com,2020-02-17,7500.0,FL,(567) 637-5334,2002.98,762.0,False,False,False,False,False,FL,False
CUST11346,Customer 1346,customer1346@email.com,2021-07-26,7500.0,TX,(414) 625-5879,2953.47,654.0,False,False,False,False,False,TX,False
CUST12316,Customer 2316,customer2316@email.com,2022-12-19,7500.0,FL,(964) 338-4168,1920.25,781.0,False,False,False,False,False,FL,False
CUST13290,Customer 3290,customer3290@email.com,2024-09-26,5000.0,,(998) 625-7637,171.54,875.0,False,False,True,False,False,UNKNOWN,True
CUST15218,Customer 5218,customer5218@email.com,2023-09-01,25000.0,FL,,2405.36,754.0,True,False,False,False,False,FL,True
CUST11517,Customer 1517,customer1517@email.com,2023-06-26,15000.0,FL,(327) 374-4577,2720.44,732.0,False,False,False,False,False,FL,False
CUST16688,Customer 6688,customer6688@email.com,2018-01-15,15000.0,FL,(597) 415-4318,836.26,692.0,False,False,False,False,False,FL,False
CUST11768,Customer 1768,customer1768@email.com,2023-05-18,10000.0,FL,(211) 794-2624,-308.81,518.0,False,False,False,False,False,FL,False
CUST12198,Customer 2198,customer2198@email.com,2024-03-09,7500.0,,(729) 333-9631,3838.21,642.0,False,False,False,False,False,UNKNOWN,False
CUST13282,Customer 3282,customer3282@email.com,2022-10-03,15000.0,NY,(941) 639-9805,1554.57,636.0,False,False,False,False,False,NY,False
CUST16971,Customer 6971,customer6971@email.com,2022-05-04,7500.0,,(743) 952-7097,3320.4,729.0,False,False,False,False,False,UNKNOWN,False
CUST10923,Customer 923,customer923@email.com,2024-08-21,5000.0,ca ,,-1372.22,621.0,True,False,False,False,False,CA,True
CUST14174,Customer 4174,customer4174@email.com,2018-01-16,5000.0,Texas,(376) 576-8930,526.51,603.0,False,False,False,False,False,UNKNOWN,False
CUST17402,Customer 7402,customer7402@email.com,2022-02-13,10000.0,ca ,(971) 496-2758,2947.2,779.0,False,False,False,False,False,CA,False
CUST12496,Customer 2496,customer2496@email.com,2023-07-16,7500.0,Texas,(844) 622-2605,845.35,661.0,False,False,False,False,False,UNKNOWN,False
CUST14123,Customer 4123,customer4123@email.com,2019-03-15,25000.0,CA,,3265.52,581.0,True,False,False,False,False,CA,True
CUST14175,Customer 4175,customer4175@email.com,2018-04-26,7500.0,,(836) 306-7127,4066.98,576.0,False,False,False,False,False,UNKNOWN,False
CUST15501,Customer 5501,customer5501@email.com,2021-10-23,10000.0,TX,(688) 698-1307,2548.29,486.0,False,False,False,False,False,TX,False
CUST17626,Customer 7626,customer7626@email.com,2024-10-09,15000.0,NY,,-378.79,569.0,True,False,False,False,False,NY,True
CUST14796,Customer 4796,customer4796@email.com,2024-06-20,5000.0,  ny,(792) 343-8876,2583.51,710.0,False,False,False,False,False,NY,False
CUST17288,Customer 7288,customer7288@email.com,2018-07-23,2500.0,TX,(737) 250-3037,2879.32,,True,False,False,False,False,TX,True
CUST12083,Customer 2083,customer2083@email.com,2020-08-31,5000.0,NY,(213) 497-6255,2336.67,624.0,False,False,False,False,False,NY,False
CUST17583,Customer 7583,,2020-08-19,7500.0,Texas,(872) 856-6693,-1470.88,691.0,True,False,False,False,False,UNKNOWN,True
CUST17718,Customer 7718,customer7718@email.com,2022-04-29,1000.0,IL,(631) 372-6665,2420.21,764.0,False,False,False,False,False,IL,False
CUST11787,Customer 1787,customer1787@email.com,2024-06-18,2500.0,CA,(860) 756-8300,1384.52,708.0,False,False,False,False,False,CA,False
CUST17265,Customer 7265,customer7265@email.com,2018-04-09,15000.0,Texas,(904) 328-1900,1247.07,752.0,False,False,False,False,False,UNKNOWN,False
CUST14902,Customer 4902,customer4902@email.com,2024-10-11,15000.0,TX,(594) 964-4264,3792.96,681.0,False,False,False,False,False,TX,False
CUST11527,Customer 1527,customer1527@email.com,2021-04-26,15000.0,TX,,417.54,601.0,True,False,False,False,False,TX,True
CUST14931,Customer 4931,customer4931@email.com,2022-05-23,25000.0,CA,(478) 318-4721,2711.31,731.0,False,False,False,False,False,CA,False
CUST13911,Customer 3911,customer3911@email.com,2018-11-15,1000.0,CA,(811) 530-1108,2230.8,698.0,False,False,False,False,False,CA,False
CUST17028,Customer 7028,customer7028@email.com,2020-01-31,10000.0,CA,(850) 652-9352,,565.0,False,False,False,False,False,CA,False
CUST13892,Customer 3892,customer3892@email.com,2022-07-17,1000.0,FL,(723) 678-4689,1653.7,836.0,False,False,False,False,False,FL,False
CUST15560,Customer 5560,customer5560@email.com,2021-10-08,10000.0,IL,(462) 752-2097,1113.3,676.0,False,False,False,False,False,IL,False
CUST13269,Customer 3269,customer3269@email.com,2021-03-13,10000.0,NY,(226) 988-2783,3913.9,686.0,False,False,False,False,False,NY,False
CUST13383,Customer 3383,,2020-07-29,2500.0,IL,(738) 301-8661,3863.58,682.0,True,False,False,False,False,IL,True
CUST12817,Customer 2817,customer2817@email.com,2023-05-15,1000.0,FL,(318) 728-5120,772.49,859.0,False,False,True,False,False,FL,True
CUST14543,Customer 4543,customer4543@email.com,2021-06-08,15000.0,  ny,(364) 469-4755,3177.59,697.0,False,False,False,False,False,NY,False
CUST12014,Customer 2014,customer2014@email.com,2022-04-23,1000.0,CA,(465) 976-1329,,625.0,False,False,False,False,False,CA,False
CUST14760,Customer 4760,customer4760@email.com,2024-09-23,10000.0,FL,(533) 905-6948,-445.12,624.0,False,False,False,False,False,FL,False
CUST17628,Customer 7628,customer7628@email.com,2018-03-14,7500.0,IL,(976) 461-1793,3757.74,736.0,False,False,False,False,False,IL,False
CUST13901,Customer 3901,customer3901@email.com,2018-08-31,5000.0,FL,(822) 954-6753,2235.85,824.0,False,False,False,False,False,FL,False
CUST16830,Customer 6830,customer6830@email.com,2021-07-12,5000.0,TX,(621) 473-9660,2114.03,685.0,False,False,False,False,False,TX,False
CUST11753,Customer 1753,customer1753@email.com,2019-08-14,2500.0,Texas,(483) 267-4805,3982.99,,True,False,False,False,False,UNKNOWN,True
CUST12758,Customer 2758,customer2758@email.com,2022-01-05,15000.0,CA,(965) 341-8538,4735.12,723.0,False,False,False,False,False,CA,False
CUST14709,Customer 4709,customer4709@email.com,2019-10-20,2500.0,NY,(305) 687-6426,1319.88,746.0,False,False,False,False,False,NY,False
CUST15832,Customer 5832,customer5832@email.com,2023-05-21,25000.0,IL,(897) 613-8537,3745.13,711.0,False,False,False,False,False,IL,False
CUST13414,Customer 3414,customer3414@email.com,2021-09-19,2500.0,CA,(321) 409-3592,3269.21,836.0,False,False,False,False,False,CA,False
CUST15642,Customer 5642,,2024-03-24,1000.0,TX,(518) 263-7581,1702.34,708.0,True,False,False,False,False,TX,True
CUST17155,Customer 7155,customer7155@email.com,2020-09-30,2500.0,CA,(622) 768-6186,63.85,,True,False,False,False,False,CA,True
CUST11831,Customer 1831,customer1831@email.com,2021-01-09,5000.0,NY,(426) 768-2274,3221.93,698.0,False,False,False,False,False,NY,False
CUST17835,Customer 7835,customer7835@email.com,2019-05-11,2500.0,TX,(486) 719-5408,2425.02,719.0,False,False,False,False,False,TX,False
CUST10287,Customer 287,customer287@email.com,2023-12-06,15000.0,FL,(659) 282-3188,4122.19,643.0,False,False,False,False,False,FL,False
CUST17394,Customer 7394,customer7394@email.com,2022-05-31,15000.0,CA,(655) 308-3043,2530.88,648.0,False,False,False,False,False,CA,False
CUST16618,Customer 6618,customer6618@email.com,2021-06-05,15000.0,IL,(508) 585-2285,974.91,739.0,False,False,False,False,False,IL,False
CUST10278,Customer 278,customer278@email.com,2025-03-01,1000.0,  ny,(390) 559-1871,2013.3,674.0,False,False,False,False,False,NY,False
CUST15536,Customer 5536,customer5536@email.com,2019-03-24,7500.0,IL,(211) 604-2149,-348.2,736.0,False,False,False,False,False,IL,False
CUST14844,Customer 4844,customer4844@email.com,2018-02-14,10000.0,NY,(640) 510-8639,1585.38,524.0,False,False,False,False,False,NY,False
CUST13994,Customer 3994,customer3994@email.com,2019-09-07,1000.0,FL,(388) 773-2220,1704.67,703.0,False,False,False,False,False,FL,False
CUST10806,Customer 806,customer806@email.com,2019-12-28,25000.0,NY,(303) 495-5939,3639.84,606.0,False,False,False,False,False,NY,False
CUST10918,Customer 918,customer918@email.com,2020-05-15,7500.0,TX,(358) 998-6005,1027.08,586.0,False,False,False,False,False,TX,False
CUST11334,Customer 1334,customer1334@email.com,2025-02-09,1000.0,NY,(521) 674-7857,4853.87,749.0,False,False,False,False,False,NY,False
CUST10261,Customer 261,customer261@email.com,2024-09-30,15000.0,Texas,(551) 252-6747,3589.43,713.0,False,False,False,False,False,UNKNOWN,False
CUST11971,Customer 1971,,2020-08-23,15000.0,CA,(306) 438-6922,-725.07,715.0,True,False,False,False,False,CA,True
CUST16760,Customer 6760,customer6760@email.com,2020-10-05,2500.0,TX,(802) 571-5284,-552.66,737.0,False,False,False,False,False,TX,False
CUST11169,Customer 1169,customer1169@email.com,2018-06-17,10000.0,NY,(474) 503-8890,2018.21,737.0,False,False,False,False,False,NY,False
CUST15612,Customer 5612,customer5612@email.com,2018-12-18,15000.0,TX,(642) 394-4108,1146.44,651.0,False,False,False,False,False,TX,False
CUST15005,Customer 5005,customer5005@email.com,2020-11-08,10000.0,TX,(552) 566-4202,2497.24,712.0,False,False,False,False,False,TX,False
CUST11810,Customer 1810,customer1810@email.com,2024-09-27,2500.0,IL,(557) 477-5639,,737.0,False,False,False,False,False,IL,False
CUST13502,Customer 3502,customer3502@email.com,2019-04-24,15000.0,Texas,,1811.52,,True,False,False,False,False,UNKNOWN,True
CUST11650,Customer 1650,customer1650@email.com,2020-11-07,2500.0,TX,(472) 891-3817,1269.17,797.0,False,False,False,False,False,TX,False
CUST15485,Customer 5485,customer5485@email.com,2024-10-01,5000.0,CA,(537) 280-7840,1799.55,,True,False,False,False,False,CA,True
CUST17691,Customer 7691,,2020-10-21,1000.0,NY,(391) 307-9208,-442.47,773.0,True,False,False,False,False,NY,True
CUST10213,Customer 213,customer213@email.com,2020-08-28,10000.0,CA,(902) 877-8711,3514.2,,True,False,False,False,False,CA,True
CUST15267,Customer 5267,customer5267@email.com,2018-05-27,15000.0,CA,(598) 667-4514,2296.53,755.0,False,False,False,False,False,CA,False
CUST16561,Customer 6561,,2018-07-28,10000.0,TX,(768) 708-2052,1801.7,699.0,True,False,False,False,False,TX,True
CUST11512,Customer 1512,customer1512@email.com,2023-07-19,15000.0,ca ,(284) 204-4196,2588.47,718.0,False,False,False,False,False,CA,False
CUST16443,Customer 6443,customer6443@email.com,2025-02-13,15000.0,FL,(546) 941-7433,2576.99,669.0,False,False,False,False,False,FL,False
CUST13293,Customer 3293,customer3293@email.com,2018-03-06,25000.0,FL,(227) 772-6273,3423.25,676.0,False,False,False,False,False,FL,False
CUST10937,Customer 937,,2019-02-11,15000.0,TX,(458) 333-8818,1224.16,674.0,True,False,False,False,False,TX,True
CUST12796,Customer 2796,customer2796@email.com,2021-07-23,7500.0,,(894) 903-4017,1009.75,787.0,False,False,False,False,False,UNKNOWN,False
